,Timestamp,FIC-400B/BLOCK1/OUT.CV %,FIC-400B/PID1/OUT.CV %,FIC-400B/PID1/PV.CV GPM,FIC-400B/PID1/SP.CV GPM,FIC-400C/BLOCK1/OUT.CV %,FIC-400C/PID1/OUT.CV %,FIC-400C/PID1/PV.CV GPM,FIC-400C/PID1/SP.CV GPM,FIT-400A-M/AI1/OUT.CV lb/min,FIT-400A/AI1/OUT.CV gal/min,FIT-400B/AI1/OUT.CV gal/min,FIT-400C/AI1/OUT.CV GPM,FIT-400D/AI1/OUT.CV GPM,FSC-400A/PID1/OUT.CV %,FSC-400A/PID1/PV.CV GPM,FSC-400A/PID1/SP.CV GPM,FSC-400A/SCLR2_RPM/OUT.CV RPM,LIC-400A/PID1/GAIN.CV No EngUnits,LIC-400A/PID1/OUT.CV %,LIC-400A/PID1/PV.CV inH2O,LIC-400A/PID1/RATE.CV No EngUnits,LIC-400A/PID1/RESET.CV No EngUnits,LIC-400A/PID1/SP.CV inH2O,LIT-400A/AI1/OUT.CV inH2O,LIT-400B/AI1/OUT.CV inH2O,LIT-400C/AI1/OUT.CV inH2O,LSH-400A/DI1/PV_D.CV No EngUnits,LSL-400A/DI1/PV_D.CV No EngUnits,PIT-400A/AI1/OUT.CV psig,PIT-400B/AI1/OUT.CV psig,PIT-400C/AI1/OUT.CV psig,PIT-400D/AI1/OUT.CV psig,SIT-400A/AI1/OUT.CV W,TE-400A/AI1/OUT.CV °C,TE-400B/AI1/OUT.CV °C
0,2025-04-30 15:51:00-04:00,0.0,0.0,7.708862781524658,9.591181755065918,100.0,100.0,8.203540802001953,9.73902702331543,80.0835952758789,9.738407135009766,9.676417350769045,9.582194328308104,9.756153106689451,100.0,9.331133842468262,9.61349868774414,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33779525756836,13.386009216308594,20.39826011657715,0,0,1.0828067064285278,32.728240966796875,-0.342569351196289,15.48604965209961,542.1416015625,23.358917236328125,24.736785888671875
1,2025-04-30 15:51:01-04:00,0.0,0.0,7.708862781524658,9.69656467437744,100.0,100.0,8.203540802001953,9.79047966003418,81.63917541503906,9.817134857177734,9.755144119262695,9.67455768585205,9.850685119628906,100.0,9.331133842468262,9.72074031829834,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33779525756836,13.386009216308594,20.39826011657715,0,0,1.0828067064285278,32.728240966796875,-0.342569351196289,15.48604965209961,542.1416015625,23.358917236328125,24.736785888671875
2,2025-04-30 15:51:02-04:00,0.0,0.0,7.708862781524658,9.69656467437744,100.0,100.0,8.203540802001953,9.79047966003418,81.63917541503906,9.855257987976074,9.796988487243652,9.718260765075684,9.850685119628906,100.0,9.331133842468262,9.72074031829834,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33779525756836,13.059844970703123,20.39826011657715,0,0,1.0828067064285278,32.728240966796875,-0.342569351196289,15.48604965209961,542.1416015625,23.358917236328125,24.736785888671875
3,2025-04-30 15:51:03-04:00,0.0,0.0,9.658750534057615,9.69656467437744,100.0,100.0,9.656580924987791,9.75266456604004,80.8798828125,9.844719886779783,9.796988487243652,9.733758926391602,9.850685119628906,100.0,9.331133842468262,9.72074031829834,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33779525756836,13.059844970703123,20.39826011657715,0,0,1.0828067064285278,32.728240966796875,-0.342569351196289,15.48604965209961,547.7111206054688,23.358917236328125,24.512481689453125
4,2025-04-30 15:51:04-04:00,0.0,0.0,9.658750534057615,9.69656467437744,100.0,100.0,9.656580924987791,9.720430374145508,81.0342025756836,9.794818878173828,9.74119758605957,9.750185012817385,9.763378143310549,100.0,9.331133842468262,9.72074031829834,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33779525756836,13.059844970703123,20.39826011657715,0,0,1.0828067064285278,32.728240966796875,-0.3215885162353515,15.48604965209961,547.7111206054688,23.358917236328125,24.512481689453125
5,2025-04-30 15:51:05-04:00,0.0,0.0,9.658750534057615,9.69656467437744,100.0,100.0,9.656580924987791,9.720430374145508,80.77845764160156,9.775911331176758,9.716711044311523,9.750185012817385,9.748303413391112,100.0,9.331133842468262,9.72074031829834,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33779525756836,13.059844970703123,20.39826011657715,0,0,1.0683823823928833,32.65218734741211,-0.3215885162353515,14.94710922241211,547.7111206054688,23.358917236328125,24.512481689453125
6,2025-04-30 15:51:06-04:00,0.0,0.0,9.658750534057615,9.69656467437744,100.0,100.0,9.656580924987791,9.736858367919922,81.40396881103516,9.788000106811523,9.728179931640623,9.785829544067385,9.790166854858398,100.0,9.331133842468262,9.72074031829834,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33779525756836,13.059844970703123,20.37841796875,0,0,1.0683823823928833,32.65218734741211,-0.3215885162353515,14.94710922241211,547.7111206054688,23.358917236328125,24.512481689453125
7,2025-04-30 15:51:07-04:00,0.0,0.0,9.658750534057615,9.69656467437744,100.0,100.0,9.656580924987791,9.720120429992676,81.40396881103516,9.788000106811523,9.728179931640623,9.785829544067385,9.77059841156006,100.0,9.331133842468262,9.72074031829834,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33779525756836,13.180010795593262,20.37841796875,0,0,1.0683823823928833,32.65218734741211,-0.3215885162353515,14.94710922241211,547.7111206054688,23.358917236328125,24.512481689453125
8,2025-04-30 15:51:08-04:00,0.0,0.0,9.658750534057615,9.69656467437744,100.0,100.0,9.656580924987791,9.720120429992676,79.98483276367188,9.788000106811523,9.728179931640623,9.785829544067385,9.75057601928711,100.0,9.331133842468262,9.72074031829834,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33779525756836,13.180010795593262,20.37841796875,0,0,1.0683823823928833,32.65218734741211,-0.3215885162353515,14.94710922241211,544.4876708984375,23.358917236328125,24.512481689453125
9,2025-04-30 15:51:09-04:00,0.0,0.0,9.658750534057615,9.69656467437744,100.0,100.0,9.656580924987791,9.75173568725586,81.56616973876953,9.788000106811523,9.728179931640623,9.785829544067385,9.793253898620604,100.0,9.331133842468262,9.72074031829834,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33779525756836,13.180010795593262,20.367734909057617,0,0,1.0683823823928833,32.691524505615234,-0.3215885162353515,15.19756317138672,544.4876708984375,23.358917236328125,24.512481689453125
